5.1840,2.84,
5.1850,2.78,0.74
5.1870,2.96,-0.50
5.1880,2.59,1.06
5.1890,2.87,-0.55
5.1900,3.30,
5.1910,2.87,-0.72
5.1930,2.87,-0.42
5.1930,2.63,1.22
5.1940,2.81,-0.38
5.1960,2.80,-0.76
5.1980,2.77,1.05
5.2000,2.80,
5.2030,2.50,0.90
5.2050,2.89,
5.2060,2.79,
5.2070,2.73,0.79
5.2090,2.49,1.05
5.2110,2.90,
5.2150,2.87,
5.2170,2.91,
5.2190,2.95,0.98
5.2200,2.87,
5.2210,2.92,
5.2220,2.65,
5.2220,2.69,0.98
5.2240,3.00,-0.39
5.2240,2.91,0.83
5.2250,2.77,0.84
5.2280,2.57,0.98
5.2320,2.79,0.79
5.2360,2.53,1.00
5.2370,3.12,
5.2370,2.95,-0.84
5.2380,2.89,0.86
5.2390,3.00,-0.43
5.2400,2.62,1.09
5.2410,2.92,-0.25
5.2420,2.61,-0.57
5.2430,2.96,-0.54
5.2440,3.41,-0.84
5.2450,2.65,1.22
5.2460,3.07,-0.62
5.2470,2.86,-0.38
5.2480,2.83,-0.39
5.2490,2.86,-0.43
5.2490,2.47,1.06
5.2510,2.87,-0.15
5.2520,3.02,0.26
5.2530,2.80,-0.40
5.2530,2.70,0.91
5.2550,2.72,-0.13
5.2570,2.73,-0.29
5.2570,2.68,0.84
5.2590,2.82,-0.27
5.2610,2.77,-0.17
5.2610,2.59,0.88
5.2640,2.95,-0.23
5.2660,2.72,-0.30
5.2679,2.70,1.04
5.2680,2.97,
5.2680,3.15,0.80
5.2690,2.85,-0.36
5.2690,2.93,-0.25
5.2690,2.73,1.05
5.2710,2.90,-0.36
5.2710,2.93,-0.41
5.2720,2.95,-0.56
5.2730,3.06,-0.28
5.2730,2.49,1.13
5.2740,2.95,-0.48
5.2750,2.90,0.61
5.2760,3.17,-0.44
5.2770,3.07,-0.29
5.2780,2.68,1.24
5.2790,2.79,-0.17
5.2810,2.94,-0.30
5.2810,2.77,1.18
5.2830,2.94,-0.09
5.2840,2.65,-0.21
5.2860,2.87,-0.06
5.2860,2.74,1.02
5.2880,2.89,
5.2890,2.96,
5.2890,2.77,0.62
5.2900,2.69,
5.2910,2.74,-0.54
5.2940,2.84,-0.16
5.2950,2.79,1.31
5.2980,2.93,-0.30
5.2990,2.93,1.22
5.2990,3.00,1.18
5.3000,3.00,-0.16
5.3020,3.04,0.23
5.3030,2.88,1.02
5.3040,2.84,0.05
5.3050,3.03,0.58
5.3060,2.88,-0.04
5.3080,2.70,1.30
5.3084,2.61,0.63
5.3090,2.76,-0.03
5.3120,2.90,0.18
5.3130,2.94,1.17
5.3150,2.69,0.11
5.3180,2.97,-0.03
5.3180,2.76,0.49
5.3200,2.77,-0.11
5.3220,2.79,-0.09
5.3230,2.73,0.89
5.3250,2.62,
5.3270,2.71,-0.11
5.3270,2.76,1.06
5.3300,2.29,0.00
5.3310,2.58,0.89
5.3320,2.95,-0.18
5.3340,3.09,0.56
5.3360,2.82,-0.46
5.3360,2.78,1.11
5.3380,2.94,-0.20
5.3400,2.93,-0.21
5.3400,2.86,1.12
5.3430,2.92,-0.08
5.3470,2.97,-0.31
5.3490,2.55,1.30
5.3490,2.96,0.59
5.3500,2.75,0.05
5.3511,2.70,0.87
5.3520,3.11,-0.09
5.3540,2.76,1.22
5.3550,3.18,
5.3570,3.02,-0.32
5.3590,2.75,1.17
5.3610,2.86,-0.62
5.3625,2.52,0.90
5.3630,2.76,0.67
5.3640,2.62,1.25
5.3650,3.09,-0.33
5.3690,3.00,-0.34
5.3690,2.61,1.23
5.3710,2.87,-0.57
5.3720,2.88,-0.36
5.3730,3.11,-0.47
5.3740,2.92,1.19
5.3770,2.89,-0.42
5.3790,3.08,1.22
5.3790,2.53,0.51
5.3810,3.00,-0.34
5.3840,2.79,-0.23
5.3840,2.91,1.16
5.3860,2.79,-0.30
5.3860,2.81,0.79
5.3880,2.86,-0.17
5.3890,2.87,1.30
5.3910,2.75,-0.16
5.3930,2.62,-0.15
5.3940,2.73,-0.11
5.3940,2.60,0.98
5.3960,2.73,-0.20
5.3970,2.68,-0.19
5.3980,2.92,0.07
5.4000,2.68,-0.11
5.4000,2.75,0.93
5.4010,3.23,0.07
5.4030,2.81,-0.01
5.4031,2.67,0.81
5.4050,2.76,-0.03
5.4060,2.96,0.02
5.4080,2.99,-0.15
5.4090,3.04,-0.18
5.4110,2.98,-0.06
5.4120,2.78,-0.14
5.4130,2.92,-0.02
5.4150,2.92,-0.06
5.4150,2.79,0.82
5.4180,3.11,-0.01
5.4200,3.03,-0.04
5.4200,0.42,1.43
5.4210,2.95,0.93
5.4220,3.06,-0.06
5.4250,2.77,-0.15
5.4270,2.86,-0.26
5.4290,2.92,1.25
5.4300,2.73,-0.35
5.4320,3.21,-0.35
5.4340,2.79,0.70
5.4350,2.86,-0.26
5.4370,3.35,-0.46
5.4380,2.81,0.90
5.4390,2.84,
5.4410,2.80,
5.4437,2.77,0.83
5.4440,2.77,-0.37
5.4450,2.70,0.99
5.4470,2.84,-0.25
5.4500,2.90,-0.22
5.4530,2.85,-0.13
5.4540,2.67,1.02
5.4550,3.15,-0.31
5.4570,2.65,-0.28
5.4590,2.44,-0.12
5.4600,2.83,0.86
5.4610,2.41,-0.50
5.4640,3.07,-0.43
5.4660,2.76,-0.30
5.4680,2.79,-0.43
5.4690,2.80,1.20
5.4700,2.84,-0.36
5.4720,2.78,-0.61
5.4740,2.23,-0.33
5.4750,2.93,1.42
5.4760,2.61,-0.34
5.4790,2.77,-0.32
5.4800,2.87,1.30
5.4810,2.84,-0.39
5.4830,2.54,
5.4842,2.71,0.96
5.4850,2.57,-0.12
5.4860,2.89,-0.11
5.4860,2.86,1.32
5.4880,2.86,-0.10
5.4890,2.93,-0.08
5.4890,2.64,0.84
5.4910,2.86,-0.39
5.4910,3.04,-0.01
5.4910,2.76,1.29
5.4930,2.97,-1.43
5.4930,3.04,-0.38
5.4940,2.74,-0.28
5.4950,2.90,-0.14
5.4950,3.14,
5.4960,3.05,-0.08
5.4960,2.62,0.71
5.4970,3.07,-0.36
5.4970,3.10,-0.13
5.4970,2.70,1.17
5.4980,3.10,-0.30
5.4990,3.24,
5.5000,2.91,-0.39
5.5010,3.12,-0.32
5.5020,2.97,-0.40
5.5020,3.08,-0.30
5.5020,2.72,1.15
5.5040,2.88,
5.5040,2.93,-0.11
5.5060,2.83,0.02
5.5060,2.83,-0.25
5.5080,2.92,-0.62
5.5080,3.06,1.16
5.5090,2.86,-0.14
5.5100,2.90,-0.15
5.5110,2.94,0.59
5.5120,2.68,-0.59
5.5130,3.31,
5.5140,2.79,-0.77
5.5140,2.88,1.20
5.5160,3.03,
5.5180,2.98,-0.46
5.5200,2.99,
5.5200,2.99,1.11
5.5230,2.70,-0.42
5.5248,2.68,0.98
5.5250,2.80,0.40
5.5260,2.65,
5.5270,2.73,1.02
5.5280,2.76,-0.58
5.5300,2.85,
5.5310,2.94,-0.43
5.5320,2.69,1.05
5.5330,3.08,-0.39
5.5360,3.00,-0.74
5.5370,3.28,-0.76
5.5390,3.33,-0.33
5.5400,3.16,-0.40
5.5410,2.76,0.71
5.5410,3.27,0.42
5.5420,3.26,-0.04
5.5430,3.14,0.01
5.5450,3.13,-0.02
5.5460,3.12,-0.02
5.5480,2.90,-0.10
5.5500,2.84,0.07
5.5520,2.91,-0.27
5.5540,3.03,-0.25
5.5540,2.95,1.14
5.5560,3.06,-0.17
5.5560,2.85,0.72
5.5580,3.03,-0.33
5.5580,2.76,1.01
5.5600,3.28,-0.31
5.5620,3.25,-0.21
5.5630,2.74,1.11
5.5640,3.17,-0.35
5.5654,2.68,0.90
5.5660,3.03,-0.24
5.5680,3.30,-0.35
5.5700,3.34,-0.44
5.5700,3.08,0.75
5.5710,3.28,-0.50
5.5710,2.93,1.18
5.5730,3.31,-0.30
5.5740,3.18,-0.06
5.5750,3.10,1.02
5.5760,2.94,-0.20
5.5770,3.04,-0.02
5.5780,3.08,-0.11
5.5800,3.03,-0.14
5.5810,2.90,-0.33
5.5830,2.99,-0.32
5.5830,3.00,1.02
5.5840,3.14,-0.28
5.5850,3.14,-0.22
5.5850,3.14,0.55
5.5870,2.64,0.06
5.5870,3.08,1.19
5.5880,3.02,-0.18
5.5890,3.11,-0.31
5.5910,3.10,-0.31
5.5910,2.97,1.30
5.5920,3.01,-0.12
5.5920,3.30,0.50
5.5930,3.08,-0.21
5.5940,2.98,-0.18
5.5950,3.04,-0.19
5.5970,3.13,-0.17
5.5980,2.83,-0.33
5.5990,3.11,-0.15
5.5990,3.32,0.41
5.6000,3.16,-0.20
5.6000,2.25,0.97
5.6010,3.04,-0.17
5.6030,2.96,-0.20
5.6040,3.01,-0.15
5.6040,2.34,1.28
5.6050,2.83,-0.25
5.6060,2.70,1.12
5.6060,2.74,-0.18
5.6080,2.70,-0.35
5.6080,2.70,1.03
5.6080,3.12,0.78
5.6090,2.73,-0.29
5.6100,3.24,-0.24
5.6110,2.84,-0.25
5.6120,2.81,-0.28
5.6120,2.73,1.21
5.6140,2.82,-0.40
5.6150,2.88,-0.38
5.6160,3.07,-0.18
5.6170,3.03,-0.42
5.6170,2.93,1.07
5.6190,2.83,-0.43
5.6190,3.09,-0.19
5.6200,3.19,0.04
5.6210,3.04,-0.36
5.6210,3.08,-0.20
5.6210,2.76,1.09
5.6220,3.11,-0.22
5.6230,3.05,-0.13
5.6240,2.95,1.02
5.6249,3.11,0.73
5.6250,2.99,-0.30
5.6250,3.28,
5.6250,2.95,1.00
5.6280,2.77,-0.32
5.6300,3.10,-0.05
5.6310,3.21,-0.44
5.6320,3.21,-0.30
5.6340,3.10,-0.37
5.6370,3.25,-0.34
5.6400,3.08,-0.26
5.6420,2.83,0.66
5.6430,3.14,1.17
5.6440,3.13,-0.24
5.6460,3.05,-0.26
5.6480,3.11,-0.19
5.6500,3.18,-0.25
5.6520,3.36,-0.09
5.6540,3.29,-0.09
5.6540,2.64,1.29
5.6560,3.23,0.00
5.6570,2.96,0.68
5.6580,2.82,
5.6590,2.70,1.00
5.6600,2.83,-0.29
5.6620,3.12,-0.16
5.6640,2.96,-0.07
5.6655,2.92,0.63
5.6660,3.00,-0.31
5.6680,3.08,-0.33
5.6690,2.68,1.24
5.6700,3.05,-0.39
5.6710,3.15,-0.28
5.6730,3.25,-0.25
5.6750,3.30,-0.23
5.6760,2.84,0.91
5.6770,3.04,-0.36
5.6780,2.88,1.04
5.6790,3.05,-0.38
5.6810,3.39,-0.35
5.6820,2.84,1.13
5.6823,2.86,0.43
5.6840,3.37,-0.37
5.6844,2.57,0.79
5.6870,3.12,-0.44
5.6900,3.35,-0.34
5.6920,3.30,-0.40
5.6930,3.30,-0.46
5.6930,3.16,0.63
5.6960,3.21,-0.38
5.6970,3.12,-0.29
5.7000,3.01,-0.45
5.7050,3.09,-0.95
5.7060,2.89,0.65
5.7120,3.55,0.05
5.7160,2.68,1.15
5.7200,3.30,-0.18
5.7220,3.04,1.37
5.7230,2.77,-0.10
5.7240,3.03,-0.23
5.7250,2.94,0.74
5.7260,2.83,-0.44
5.7260,3.21,-0.22
5.7270,3.44,-0.69
5.7290,3.23,-0.46
5.7290,3.33,-0.76
5.7300,3.30,
5.7300,3.34,-0.79
5.7310,3.21,-0.19
5.7320,3.38,-0.74
5.7330,3.34,-0.15
5.7340,3.27,-0.50
5.7350,2.98,0.05
5.7350,3.02,0.67
5.7360,3.26,-0.53
5.7380,3.02,-0.35
5.7380,3.11,0.10
5.7390,3.00,0.13
5.7400,2.99,-0.26
5.7410,2.94,-0.03
5.7410,2.96,-0.31
5.7430,3.08,0.15
5.7430,3.15,-0.21
5.7450,3.05,-0.32
5.7450,3.55,-0.04
5.7452,2.79,0.77
5.7470,3.04,
5.7470,3.15,0.00
5.7480,3.09,-0.38
5.7490,2.88,-0.03
5.7500,2.95,
5.7500,3.32,0.05
5.7510,3.38,-0.33
5.7510,2.88,0.99
5.7520,2.97,-0.49
5.7520,3.36,-0.48
5.7530,3.24,-0.58
5.7530,3.49,-0.65
5.7530,3.50,-0.66
5.7540,3.35,-0.69
5.7540,3.55,-0.65
5.7540,3.60,-0.75
5.7550,3.07,-0.68
5.7550,3.28,-0.56
5.7550,3.56,-0.63
5.7560,3.01,-0.75
5.7560,3.30,-0.51
5.7560,3.22,0.74
5.7570,3.16,-0.45
5.7580,2.92,-0.49
5.7580,2.99,-0.33
5.7590,2.92,-0.36
5.7590,3.02,-0.35
5.7600,2.96,-0.41
5.7600,2.96,-0.19
5.7600,3.02,1.29
5.7610,2.94,-0.47
5.7610,3.10,-0.21
5.7610,3.17,-0.44
5.7620,2.99,-0.43
5.7620,3.00,
5.7620,3.04,-0.80
5.7630,3.07,-0.82
5.7630,3.08,-0.32
5.7630,3.40,-0.53
5.7640,2.92,-0.57
5.7650,3.13,-0.66
5.7655,2.68,0.69
5.7670,3.16,-0.79
5.7670,3.39,-0.61
5.7680,3.18,-0.77
5.7680,2.93,0.95
5.7690,3.04,-0.69
5.7700,2.92,-0.53
5.7700,2.94,1.22
5.7710,2.97,-0.47
5.7710,3.28,-0.66
5.7719,2.94,0.86
5.7720,2.79,-0.37
5.7720,3.00,-0.59
5.7720,3.19,-0.16
5.7730,3.12,-0.46
5.7740,2.96,-0.16
5.7740,2.50,1.21
5.7760,3.00,-0.29
5.7770,2.95,0.49
5.7780,3.09,-0.24
5.7780,2.74,1.17
5.7790,2.85,-0.37
5.7810,2.92,-0.37
5.7830,2.97,-0.36
5.7840,2.61,0.00
5.7840,3.20,0.40
5.7850,2.98,-0.48
5.7860,2.99,-0.49
5.7870,2.86,0.90
5.7870,2.93,0.81
5.7870,3.36,0.99
5.7870,3.48,1.05
5.7870,3.48,1.05
5.7880,3.02,-0.96
5.7890,3.12,-1.33
5.7910,3.11,-0.82
5.7920,3.17,-0.46
5.7930,2.93,-0.39
5.7940,3.03,-0.57
5.7940,3.15,-0.79
5.7940,2.98,0.69
5.7940,3.37,0.77
5.7940,3.60,1.01
5.7950,2.80,-0.22
5.7950,2.93,-1.04
5.7950,2.94,
5.7950,3.18,-0.46
5.7950,3.23,-0.58
5.7960,3.07,
5.7960,3.13,-0.67
5.7970,2.92,-0.80
5.7970,2.96,-0.95
5.7970,2.99,-0.04
5.7980,2.95,-0.44
5.7980,3.04,-0.58
5.7980,3.06,-0.54
5.7980,3.08,
5.7987,2.90,0.84
5.7990,3.06,-0.47
5.7990,3.09,-0.37
5.7990,3.11,-0.55
5.7990,3.22,-0.27
5.8000,2.86,-0.27
5.8000,2.91,-0.46
5.8000,2.92,-0.45
5.8000,2.96,-0.47
5.8000,3.06,-0.34
5.8000,3.08,-0.49
5.8010,2.96,-0.44
5.8010,3.09,-0.44
5.8010,3.12,-0.37
5.8010,3.18,-0.46
5.8020,3.02,-0.46
5.8020,3.13,-0.66
5.8020,2.82,0.97
5.8030,2.89,-0.79
5.8030,3.22,-0.70
5.8030,3.34,-0.70
5.8040,3.15,-0.46
5.8040,3.18,-0.40
5.8050,2.99,-0.46
5.8050,3.07,-0.59
5.8060,2.95,-0.36
5.8060,3.08,-0.50
5.8061,2.43,0.62
5.8070,2.78,-0.46
5.8070,2.84,-0.51
5.8070,2.98,0.85
5.8080,2.74,-0.35
5.8080,3.07,-0.37
5.8090,3.17,-0.57
5.8100,3.06,-0.26
5.8100,3.08,-0.26
5.8110,3.10,-0.20
5.8120,2.99,-0.25
5.8120,3.17,-0.27
5.8120,2.82,0.82
5.8130,2.79,-0.25
5.8130,3.02,-0.28
5.8140,2.93,-0.34
5.8150,3.13,-0.40
5.8160,2.91,-0.38
5.8160,2.80,1.00
5.8180,3.21,-0.31
5.8200,3.18,-0.35
5.8200,2.74,0.97
5.8220,3.23,-0.24
5.8240,3.03,-0.26
5.8240,2.91,0.78
5.8260,3.13,-0.37
5.8277,2.73,0.79
5.8290,2.97,-0.35
5.8310,2.94,-0.19
5.8310,2.99,0.76
5.8340,3.05,-0.25
5.8370,3.13,-0.17
5.8380,2.99,0.93
5.8389,2.90,0.74
5.8400,3.17,0.06
5.8430,3.35,-0.35
5.8460,2.99,-0.06
5.8490,3.19,-0.05
5.8510,3.02,-0.10
5.8510,2.52,1.05
5.8540,3.27,-0.16
5.8570,3.02,-0.17
5.8590,3.16,-0.64
5.8620,2.77,-0.34
5.8640,3.21,-0.52
5.8650,2.90,0.93
5.8670,3.10,-0.54
5.8683,2.93,0.56
5.8700,3.02,-0.69
5.8730,3.11,-0.81
5.8730,2.70,0.78
5.8760,2.92,-0.66
5.8790,3.02,-0.76
5.8818,2.93,1.07
5.8820,2.90,-0.51
5.8820,2.69,0.82
5.8850,3.19,-0.21
5.8860,3.02,0.75
5.8870,2.92,0.85
5.8880,3.24,-0.13
5.8900,3.18,-0.21
5.8930,3.08,-0.36
5.8940,2.82,0.98
5.8950,3.08,-0.20
5.8970,3.16,-0.31
5.9000,3.10,-0.44
5.9020,3.48,-0.37
5.9040,3.09,-0.38
5.9070,3.10,-0.18
5.9090,3.10,-0.27
5.9110,3.27,0.18
5.9120,3.26,-0.23
5.9120,3.34,0.75
5.9140,3.01,-0.34
5.9160,2.96,0.53
5.9170,3.13,-0.36
5.9190,3.14,-0.38
5.9220,3.17,-0.37
5.9220,2.67,0.91
5.9240,3.18,-0.34
5.9270,3.15,-0.26
5.9280,2.80,0.88
5.9280,2.92,0.68
5.9280,2.89,1.10
5.9290,3.23,-0.19
5.9320,3.25,-0.12
5.9326,2.82,0.76
5.9330,3.07,0.96
5.9340,3.19,-0.02
5.9370,3.02,-0.06
5.9370,2.92,1.00
5.9390,3.21,-0.01
5.9420,3.26,-0.08
5.9420,2.71,0.61
5.9440,2.93,-0.35
5.9470,2.95,-0.30
5.9490,2.90,-0.27
5.9500,2.93,-0.10
5.9510,3.10,-0.40
5.9520,3.71,0.87
5.9530,2.96,-0.26
5.9548,2.98,0.64
5.9550,3.19,-0.23
5.9570,2.96,1.05
5.9580,2.98,-0.23
5.9600,2.98,-0.15
5.9630,3.09,-0.27
5.9636,3.20,0.52
5.9660,3.02,-0.34
5.9670,3.12,0.83
5.9680,3.09,-0.20
5.9710,3.12,-0.16
5.9730,3.23,-0.03
5.9750,2.97,-0.21
5.9766,2.75,0.75
5.9770,2.93,1.10
5.9780,3.09,-0.08
5.9790,3.15,0.61
5.9810,3.12,-0.04
5.9820,3.08,-0.23
5.9820,3.02,1.15
5.9850,2.74,-0.21
5.9880,2.67,0.57
5.9900,2.87,1.04
5.9900,3.02,-0.22
5.9900,2.52,1.13
5.9910,3.14,-0.25
5.9920,3.04,-0.22
5.9940,3.18,-0.32
5.9940,3.35,0.27
5.9950,3.17,-0.09
5.9950,3.23,0.34
5.9980,2.93,-0.02
5.9980,2.81,0.95
6.0000,2.67,0.51
6.0020,3.23,-0.10
6.0020,2.98,0.60
6.0030,2.93,0.03
6.0040,3.00,0.01
6.0050,3.01,0.67
6.0060,3.19,0.08
6.0070,3.05,-0.01
6.0070,2.98,0.85
6.0076,2.91,0.75
6.0090,3.12,0.35
6.0100,2.91,-0.15
6.0120,2.96,-0.08
6.0130,2.80,-0.13
6.0150,2.80,-0.34
6.0160,2.99,-0.31
6.0178,2.71,1.03
6.0180,3.12,-0.48
6.0190,3.13,-0.51
6.0190,2.68,0.35
6.0210,3.11,-0.74
6.0220,3.05,-0.50
6.0220,3.09,-0.63
6.0230,3.04,-0.67
6.0240,3.16,-0.44
6.0250,2.97,-0.36
6.0250,2.99,0.79
6.0252,3.18,0.38
6.0252,2.89,0.85
6.0252,2.50,0.90
6.0260,2.77,-0.31
6.0280,3.01,-0.23
6.0290,2.96,-0.30
6.0300,2.95,0.99
6.0310,3.20,-0.24
6.0320,3.10,-0.11
6.0330,2.98,-0.10
6.0350,3.11,-0.01
6.0360,2.75,0.02
6.0380,3.09,0.03
6.0380,2.92,0.60
6.0390,3.22,-0.02
6.0400,2.86,0.85
6.0410,2.86,0.01
6.0430,2.92,-0.15
6.0440,3.34,-0.39
6.0460,3.21,0.01
6.0460,2.98,0.83
6.0480,3.11,-0.01
6.0490,2.90,0.04
6.0510,3.00,-0.19
6.0510,3.13,0.74
6.0520,3.18,-0.10
6.0540,3.10,-0.19
6.0540,2.76,0.59
6.0550,2.94,-0.17
6.0560,2.86,1.34
6.0570,2.69,-0.05
6.0580,2.80,-0.08
6.0590,2.72,-0.15
6.0600,2.57,-0.17
6.0600,2.61,-0.06
6.0610,2.87,-0.22
6.0620,3.06,-0.22
6.0640,2.87,-0.20
6.0660,2.82,0.82
6.0670,2.99,-0.09
6.0692,2.76,0.60
6.0700,3.00,0.78
6.0710,2.94,-0.06
6.0710,2.89,1.00
6.0720,2.77,-0.05
6.0730,2.71,-0.13
6.0738,2.60,0.82
6.0740,2.83,-0.48
6.0750,2.70,-0.12
6.0750,2.91,-0.01
6.0750,3.16,0.74
6.0770,2.66,-0.23
6.0790,2.79,-0.28
6.0800,3.19,0.79
6.0830,3.07,-0.38
6.0850,2.88,-0.26
6.0850,3.12,1.32
6.0870,3.03,-0.25
6.0880,3.05,
6.0890,3.12,-0.62
6.0900,2.70,-0.20
6.0900,3.06,1.27
6.0920,2.94,
6.0922,3.17,0.40
6.0940,2.74,1.27
6.0950,2.99,-0.41
6.0980,2.88,-0.09
6.0990,3.04,-0.43
6.0990,2.89,1.32
6.1010,2.91,-0.30
6.1030,3.00,-0.28
6.1040,2.91,
6.1040,3.36,0.61
6.1050,2.69,0.80
6.1060,2.98,-0.21
6.1090,3.03,-0.70
6.1090,2.59,0.83
6.1120,3.00,
6.1140,2.94,0.59
6.1150,3.02,
6.1180,2.90,
6.1190,2.76,-0.66
6.1190,3.05,0.76
6.1210,2.99,-0.36
6.1224,2.71,0.93
6.1230,2.97,-0.44
6.1230,3.01,0.61
6.1240,3.07,0.78
6.1250,3.21,-0.73
6.1280,3.44,
6.1300,2.88,1.23
6.1310,2.84,0.42
6.1330,3.40,
6.1348,2.92,0.57
6.1360,3.29,-0.95
6.1360,2.98,1.28
6.1420,2.81,1.18
6.1480,2.62,1.07
6.1490,2.85,0.81
6.1530,2.93,0.98
6.1590,3.04,1.38
6.1642,2.63,0.74
6.1650,2.56,1.21
6.1650,2.91,0.58
6.1710,2.77,1.10
6.1800,2.51,0.40
6.1823,2.61,0.75
6.1830,2.54,0.88
6.1890,2.34,0.72
6.1950,2.88,0.59
6.1990,3.19,0.28
6.2030,2.73,0.97
6.2110,2.75,1.17
6.2150,2.77,0.43
6.2180,2.24,0.63
6.2199,3.22,0.40
6.2211,2.58,0.85
6.2250,2.88,1.26
6.2310,2.59,1.04
6.2320,2.86,0.53
6.2440,3.03,1.26
6.2480,2.69,0.84
6.2483,2.86,0.63
6.2500,2.96,1.31
6.2560,3.05,1.23
6.2580,2.78,0.55
6.2599,2.69,0.40
6.2620,2.85,1.26
6.2730,2.85,0.79
6.2740,2.85,0.63
6.2767,2.89,0.66
6.2790,2.79,0.91
6.2850,3.28,0.81
6.2910,2.57,0.73
6.2910,3.01,0.63
6.2950,2.50,0.66
6.3010,2.65,0.88
6.3060,2.55,0.95
6.3060,2.85,0.84
6.3077,2.67,0.77
6.3120,2.78,0.64
6.3170,2.73,0.88
6.3192,2.95,0.85
6.3250,2.80,0.98
6.3270,2.58,0.82
6.3320,3.00,0.52
6.3334,3.11,0.44
6.3370,2.82,1.15
6.3420,2.35,0.97
6.3420,2.90,0.79
6.3470,3.01,1.19
6.3511,2.39,0.87
6.3530,2.80,1.11
6.3580,2.87,1.16
6.3580,2.85,0.33
6.3582,2.67,0.83
6.3618,2.89,0.69
6.3630,2.86,1.26
6.3690,2.82,1.08
6.3740,2.23,1.00
6.3760,2.81,0.59
6.3790,2.54,0.87
6.3840,2.69,0.58
6.3850,2.94,0.93
6.4000,3.03,0.63
6.4050,2.90,0.70
6.4067,3.03,0.06
6.4067,3.09,0.17
6.4087,2.63,0.81
6.4100,2.97,0.91
6.4160,2.79,0.59
6.4180,2.96,0.56
6.4220,2.68,0.95
6.4270,3.11,0.80
6.4310,2.78,0.96
6.4330,2.94,0.60
6.4350,2.59,0.61
6.4400,2.79,0.53
6.4450,3.03,1.12
6.4500,3.00,0.99
6.4500,2.83,0.97
6.4550,2.88,1.38
6.4603,3.10,-0.38
6.4603,3.11,-0.34
6.4603,2.91,0.86
6.4610,2.86,1.19
6.4660,2.27,1.02
6.4670,2.80,1.06
6.4710,2.16,1.37
6.4770,2.94,1.02
6.4795,2.55,0.82
6.4820,2.90,1.09
6.4830,2.75,0.72
6.4870,2.80,1.19
6.4930,2.59,1.07
6.4980,2.78,1.08
6.4987,2.96,0.69
6.5010,3.03,0.22
6.5040,2.87,1.12
6.5100,2.82,0.72
6.5170,2.66,0.95
6.5220,2.90,0.95
6.5260,2.71,0.93
6.5280,2.73,1.08
6.5300,2.64,0.81
6.5380,2.61,1.02
6.5420,2.69,1.05
6.5440,2.88,1.07
6.5447,3.29,0.35
6.5523,3.01,0.79
6.5550,2.54,0.77
6.5600,2.66,0.90
6.5600,2.89,0.65
6.5650,2.46,0.78
6.5760,2.84,0.82
6.5770,3.22,0.56
6.5787,2.73,0.67
6.5820,2.78,1.01
6.5880,2.49,0.96
6.5930,2.71,1.11
6.5940,2.87,0.55
6.5950,2.89,1.06
6.5970,2.83,0.57
6.6020,2.81,0.99
6.6070,2.56,1.06
6.6070,2.97,1.08
6.6120,2.95,1.04
6.6160,3.00,0.84
6.6180,2.94,0.95
6.6200,2.81,1.01
6.6225,2.67,0.60
6.6230,2.84,1.07
6.6240,2.94,0.97
6.6270,2.91,0.84
6.6280,2.79,0.95
6.6280,2.91,0.71
6.6290,3.06,0.25
6.6290,2.94,0.63
6.6320,2.82,1.02
6.6320,3.05,0.96
6.6360,2.64,0.95
6.6370,2.71,0.89
6.6370,2.76,0.79
6.6410,2.99,0.98
6.6440,3.07,0.75
6.6460,2.99,1.10
6.6480,2.90,0.78
6.6530,2.79,0.83
6.6530,3.32,0.18
6.6530,3.02,0.82
6.6570,2.90,0.86
6.6620,2.85,0.82
6.6710,2.72,0.67
6.6710,2.71,0.65
6.6760,2.55,0.79
6.6810,2.85,0.78
6.6810,2.90,0.53
6.6844,2.48,1.11
6.6860,2.66,0.41
6.6870,2.94,0.57
6.6980,2.64,0.66
6.7040,2.69,0.75
6.7160,1.78,0.97
6.7210,2.81,1.07
6.7220,2.86,0.91
6.7280,2.79,0.93
6.7287,3.19,0.17
6.7330,2.84,0.86
6.7390,2.75,0.97
6.7510,2.71,0.88
6.7580,2.70,0.85
6.7640,3.06,0.67
6.7714,2.65,0.55
6.7720,2.76,0.74
6.7770,2.74,0.86
6.7840,2.56,0.69
6.8000,2.96,0.83
6.8153,2.68,0.91
6.8230,2.62,1.12
6.8406,3.17,0.21
6.8440,2.61,1.03
6.8480,2.67,0.86
6.8520,2.69,0.92
6.8591,2.66,0.74
6.8610,2.66,0.75
6.8648,2.78,0.93
6.8680,2.72,1.18
6.8750,2.74,0.89
6.8820,2.60,0.80
6.8890,2.76,0.97
6.8960,2.79,0.93
6.9029,2.53,0.62
6.9030,2.58,0.72
6.9150,2.52,0.92
6.9270,2.52,0.74
6.9330,2.89,0.63
6.9380,2.49,0.82
6.9440,2.74,0.95
6.9550,2.80,0.90
6.9660,2.49,0.89
6.9663,2.42,0.82
6.9710,2.72,0.61
6.9840,2.80,0.89
6.9970,2.72,1.23
7.0020,2.53,1.32
7.0070,2.84,0.83
7.0120,2.85,1.00
7.0178,2.45,1.24
7.0220,3.09,0.83
7.0430,2.51,1.15
7.0490,2.63,1.16
7.0540,2.71,1.20
7.0600,2.56,1.01
7.0650,2.82,1.08
7.0750,2.48,0.95
7.0810,3.10,0.28
7.0820,3.15,0.20
7.0830,3.08,0.26
